"","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume"
"4735","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2006,,0
"4736","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2007,,0
"4737","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2008,,0
"4738","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2009,,0
"4739","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2010,,0
"4740","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2011,,0
"4741","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2012,,0
"4742","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2013,,0
"4743","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2014,,0
"4744","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2015,,0
"4745","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2016,,0
"4746","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2017,,0
"4747","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2018,,0
"4748","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2019,,0
"4749","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","ID",2020,,0
"4750","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2001,,0
"4751","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2002,88.431,88.431
"4752","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2003,,0
"4753","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2004,,0
"4754","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2005,,0
"4755","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2006,16.108,16.108
"4756","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2007,22.219,22.219
"4757","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2008,79.26,79.26
"4758","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2009,,0
"4759","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2010,17.011,17.011
"4760","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2011,20.513,20.513
"4761","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2012,,0
"4762","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2013,,0
"4763","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2014,,0
"4764","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2015,,0
"4765","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2016,,0
"4766","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2017,,0
"4767","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2018,,0
"4768","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2019,,0
"4769","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","ES","MY",2020,,0
"4770","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2001,,0
"4771","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2002,,0
"4772","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2003,,0
"4773","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2004,,0
"4774","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2005,19.07,19.07
"4775","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2006,19.07,19.07
"4776","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2007,40.34,40.34
"4777","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2008,,0
"4778","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2009,,0
"4779","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2010,,0
"4780","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2011,,0
"4781","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2012,,0
"4782","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2013,,0
"4783","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2014,,0
"4784","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2015,,0
"4785","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2016,,0
"4786","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2017,,0
"4787","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2018,,0
"4788","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2019,,0
"4789","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FI","MY",2020,,0
"4790","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2001,,0
"4791","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2002,,0
"4792","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2003,,0
"4793","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2004,,0
"4794","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2005,,0
"4795","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2006,46.324,46.324
"4796","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2007,23.266,23.266
"4797","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2008,,0
"4798","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2009,,0
"4799","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2010,,0
"4800","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2011,,0
"4801","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2012,,0
"4802","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2013,,0
"4803","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2014,,0
"4804","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2015,,0
"4805","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2016,,0
"4806","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2017,,0
"4807","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2018,,0
"4808","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2019,,0
"4809","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","FR","MY",2020,,0
"4810","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2001,,0
"4811","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2002,,0
"4812","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2003,,0
"4813","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2004,,0
"4814","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2005,62.516,62.516
"4815","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2006,74,74
"4816","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2007,,0
"4817","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2008,,0
"4818","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2009,,0
"4819","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2010,,0
"4820","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2011,,0
"4821","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2012,,0
"4822","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2013,,0
"4823","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2014,,0
"4824","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2015,,0
"4825","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2016,,0
"4826","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2017,,0
"4827","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2018,,0
"4828","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2019,,0
"4829","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","ID",2020,,0
"4830","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2001,,0
"4831","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2002,,0
"4832","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2003,,0
"4833","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2004,,0
"4834","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2005,,0
"4835","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2006,28.2342,28.2342
"4836","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2007,22.91,22.91
"4837","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2008,,0
"4838","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2009,,0
"4839","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2010,7.603,7.603
"4840","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2011,,0
"4841","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2012,35.16,35.16
"4842","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2013,,0
"4843","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2014,,0
"4844","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2015,,0
"4845","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2016,,0
"4846","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2017,,0
"4847","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2018,8.512,8.512
"4848","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2019,,0
"4849","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","GB","MY",2020,,0
"4850","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2001,,0
"4851","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2002,,0
"4852","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2003,,0
"4853","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2004,,0
"4854","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2005,73.13,73.13
"4855","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2006,166.611,166.611
"4856","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2007,30.165,30.165
"4857","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2008,27.526,27.526
"4858","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2009,527.715,527.715
"4859","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2010,175.857,175.857
"4860","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2011,,0
"4861","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2012,,0
"4862","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2013,,0
"4863","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2014,,0
"4864","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2015,,0
"4865","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2016,,0
"4866","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2017,,0
"4867","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2018,,0
"4868","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2019,,0
"4869","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","HK","MY",2020,,0
"4870","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2001,,0
"4871","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2002,,0
"4872","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2003,,0
"4873","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2004,,0
"4874","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2005,,0
"4875","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2006,14.262,14.262
"4876","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2007,,0
"4877","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2008,,0
"4878","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2009,,0
"4879","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2010,,0
"4880","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2011,,0
"4881","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2012,,0
"4882","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2013,,0
"4883","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2014,,0
"4884","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2015,,0
"4885","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2016,,0
"4886","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2017,,0
"4887","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2018,,0
"4888","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2019,,0
"4889","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IE","MY",2020,,0
"4890","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2001,,0
"4891","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2002,,0
"4892","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2003,,0
"4893","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2004,,0
"4894","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2005,,0
"4895","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2006,,0
"4896","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2007,,0
"4897","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2008,,0
"4898","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2009,18.9,18.9
"4899","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2010,,0
"4900","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2011,,0
"4901","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2012,,0
"4902","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2013,,0
"4903","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2014,,0
"4904","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2015,,0
"4905","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2016,,0
"4906","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2017,,0
"4907","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2018,,0
"4908","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2019,,0
"4909","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IN","MY",2020,,0
"4910","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2001,,0
"4911","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2002,,0
"4912","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2003,,0
"4913","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2004,,0
"4914","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2005,,0
"4915","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2006,206.61,206.61
"4916","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2007,528.527,528.527
"4917","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2008,299.109,299.109
"4918","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2009,184.41,184.41
"4919","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2010,800.403,800.403
"4920","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2011,474.779,474.779
"4921","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2012,365.563,365.563
"4922","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2013,,0
"4923","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2014,,0
"4924","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2015,,0
"4925","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2016,,0
"4926","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2017,,0
"4927","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2018,,0
"4928","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2019,,0
"4929","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","ID",2020,,0
"4930","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2001,,0
"4931","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2002,,0
"4932","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2003,,0
"4933","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2004,,0
"4934","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2005,,0
"4935","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2006,188.69,188.69
"4936","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2007,737.802,737.802
"4937","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2008,241.854,241.854
"4938","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2009,,0
"4939","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2010,33.52,33.52
"4940","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2011,,0
"4941","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2012,,0
"4942","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2013,,0
"4943","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2014,,0
"4944","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2015,,0
"4945","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2016,,0
"4946","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2017,,0
"4947","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2018,,0
"4948","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2019,,0
"4949","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","IT","MY",2020,,0
"4950","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2001,281.715615384615,281.715615384615
"4951","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2002,1376.705,1376.705
"4952","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2003,462.239,462.239
"4953","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2004,252.4539,252.4539
"4954","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2005,150.6743,150.6743
"4955","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2006,268.4579,268.4579
"4956","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2007,355.6513,355.6513
"4957","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2008,36.6025,36.6025
"4958","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2009,223.2889,223.2889
"4959","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2010,305.7395134597,305.7395134597
"4960","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2011,459.3542,459.3542
"4961","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2012,186.1995,186.1995
"4962","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2013,31.0899,31.0899
"4963","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2014,,0
"4964","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2015,,0
"4965","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2016,,0
"4966","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2017,,0
"4967","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2018,,0
"4968","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2019,,0
"4969","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","ID",2020,,0
"4970","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2001,8.206,8.206
"4971","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2002,45.378,45.378
"4972","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2003,,0
"4973","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2004,,0
"4974","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2005,,0
"4975","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2006,820.4176,820.4176
"4976","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2007,551.3666,551.3666
"4977","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2008,487.4565,487.4565
"4978","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2009,545.589,545.589
"4979","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2010,271.7834,271.7834
"4980","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2011,234.242,234.242
"4981","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2012,130.5739,130.5739
"4982","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2013,121.9097,121.9097
"4983","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2014,73.7203,73.7203
"4984","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2015,40.9695,40.9695
"4985","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2016,17.455504947,17.455504947
"4986","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2017,23.6566,23.6566
"4987","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2018,19.3629,19.3629
"4988","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2019,,0
"4989","Gonystylus bancanus","Thymelaeaceae","Myrtales","m3","JP","MY",2020,,0
