"","Taxon","Family","order_new","Year","Clean_code","IUCNName","n"
"297","Aerangis macrocentra","Orchidaceae","Asparagales",2004,"NE","Aerangis macrocentra",0
"298","Aerangis macrocentra","Orchidaceae","Asparagales",2005,"NE","Aerangis macrocentra",0
"299","Aerangis macrocentra","Orchidaceae","Asparagales",2006,"NE","Aerangis macrocentra",0
"300","Aerangis macrocentra","Orchidaceae","Asparagales",2007,"NE","Aerangis macrocentra",0
"301","Aerangis macrocentra","Orchidaceae","Asparagales",2008,"NE","Aerangis macrocentra",0
"302","Aerangis macrocentra","Orchidaceae","Asparagales",2009,"NE","Aerangis macrocentra",0
"303","Aerangis macrocentra","Orchidaceae","Asparagales",2010,"NE","Aerangis macrocentra",0
"304","Aerangis macrocentra","Orchidaceae","Asparagales",2011,"NE","Aerangis macrocentra",0
"305","Aerangis macrocentra","Orchidaceae","Asparagales",2012,"NE","Aerangis macrocentra",0
"306","Aerangis macrocentra","Orchidaceae","Asparagales",2013,"NE","Aerangis macrocentra",0
"307","Aerangis macrocentra","Orchidaceae","Asparagales",2014,"NE","Aerangis macrocentra",0
"308","Aerangis macrocentra","Orchidaceae","Asparagales",2015,"NE","Aerangis macrocentra",7
"309","Aerangis macrocentra","Orchidaceae","Asparagales",2016,"NT","Aerangis macrocentra",5
"310","Aerangis macrocentra","Orchidaceae","Asparagales",2017,"NT","Aerangis macrocentra",1
"311","Aerangis macrocentra","Orchidaceae","Asparagales",2018,"NT","Aerangis macrocentra",0
"312","Aerangis macrocentra","Orchidaceae","Asparagales",2019,"NT","Aerangis macrocentra",0
"313","Aerangis macrocentra","Orchidaceae","Asparagales",2020,"NT","Aerangis macrocentra",0
"314","Aerangis modesta","Orchidaceae","Asparagales",2000,"NE","Aerangis modesta",9
"315","Aerangis modesta","Orchidaceae","Asparagales",2001,"NE","Aerangis modesta",0
"316","Aerangis modesta","Orchidaceae","Asparagales",2002,"NE","Aerangis modesta",0
"317","Aerangis modesta","Orchidaceae","Asparagales",2003,"NE","Aerangis modesta",29
"318","Aerangis modesta","Orchidaceae","Asparagales",2004,"NE","Aerangis modesta",0
"319","Aerangis modesta","Orchidaceae","Asparagales",2005,"NE","Aerangis modesta",0
"320","Aerangis modesta","Orchidaceae","Asparagales",2006,"NE","Aerangis modesta",0
"321","Aerangis modesta","Orchidaceae","Asparagales",2007,"NE","Aerangis modesta",0
"322","Aerangis modesta","Orchidaceae","Asparagales",2008,"NE","Aerangis modesta",10
"323","Aerangis modesta","Orchidaceae","Asparagales",2009,"NE","Aerangis modesta",0
"324","Aerangis modesta","Orchidaceae","Asparagales",2010,"NE","Aerangis modesta",0
"325","Aerangis modesta","Orchidaceae","Asparagales",2011,"NE","Aerangis modesta",0
"326","Aerangis modesta","Orchidaceae","Asparagales",2012,"NE","Aerangis modesta",0
"327","Aerangis modesta","Orchidaceae","Asparagales",2013,"NE","Aerangis modesta",5
"328","Aerangis modesta","Orchidaceae","Asparagales",2014,"NE","Aerangis modesta",0
"329","Aerangis modesta","Orchidaceae","Asparagales",2015,"NE","Aerangis modesta",13
"330","Aerangis modesta","Orchidaceae","Asparagales",2016,"NE","Aerangis modesta",12
"331","Aerangis modesta","Orchidaceae","Asparagales",2017,"NE","Aerangis modesta",21
"332","Aerangis modesta","Orchidaceae","Asparagales",2018,"NE","Aerangis modesta",0
"333","Aerangis modesta","Orchidaceae","Asparagales",2019,"NE","Aerangis modesta",0
"334","Aerangis modesta","Orchidaceae","Asparagales",2020,"NE","Aerangis modesta",0
"335","Aerangis pallidiflora","Orchidaceae","Asparagales",2000,"NE","Aerangis pallidiflora",0
"336","Aerangis pallidiflora","Orchidaceae","Asparagales",2001,"NE","Aerangis pallidiflora",0
"337","Aerangis pallidiflora","Orchidaceae","Asparagales",2002,"NE","Aerangis pallidiflora",0
"338","Aerangis pallidiflora","Orchidaceae","Asparagales",2003,"NE","Aerangis pallidiflora",0
"339","Aerangis pallidiflora","Orchidaceae","Asparagales",2004,"NE","Aerangis pallidiflora",0
"340","Aerangis pallidiflora","Orchidaceae","Asparagales",2005,"NE","Aerangis pallidiflora",0
"341","Aerangis pallidiflora","Orchidaceae","Asparagales",2006,"NE","Aerangis pallidiflora",0
"342","Aerangis pallidiflora","Orchidaceae","Asparagales",2007,"NE","Aerangis pallidiflora",0
"343","Aerangis pallidiflora","Orchidaceae","Asparagales",2008,"NE","Aerangis pallidiflora",0
"344","Aerangis pallidiflora","Orchidaceae","Asparagales",2009,"NE","Aerangis pallidiflora",0
"345","Aerangis pallidiflora","Orchidaceae","Asparagales",2010,"NE","Aerangis pallidiflora",0
"346","Aerangis pallidiflora","Orchidaceae","Asparagales",2011,"NE","Aerangis pallidiflora",0
"347","Aerangis pallidiflora","Orchidaceae","Asparagales",2012,"NE","Aerangis pallidiflora",0
"348","Aerangis pallidiflora","Orchidaceae","Asparagales",2013,"NE","Aerangis pallidiflora",0
"349","Aerangis pallidiflora","Orchidaceae","Asparagales",2014,"NE","Aerangis pallidiflora",0
"350","Aerangis pallidiflora","Orchidaceae","Asparagales",2015,"NE","Aerangis pallidiflora",5
"351","Aerangis pallidiflora","Orchidaceae","Asparagales",2016,"NE","Aerangis pallidiflora",20
"352","Aerangis pallidiflora","Orchidaceae","Asparagales",2017,"NE","Aerangis pallidiflora",29
"353","Aerangis pallidiflora","Orchidaceae","Asparagales",2018,"NE","Aerangis pallidiflora",0
"354","Aerangis pallidiflora","Orchidaceae","Asparagales",2019,"VU","Aerangis pallidiflora",0
"355","Aerangis pallidiflora","Orchidaceae","Asparagales",2020,"VU","Aerangis pallidiflora",0
"356","Aerangis punctata","Orchidaceae","Asparagales",2000,"NE","Aerangis punctata",0
"357","Aerangis punctata","Orchidaceae","Asparagales",2001,"NE","Aerangis punctata",0
"358","Aerangis punctata","Orchidaceae","Asparagales",2002,"NE","Aerangis punctata",0
"359","Aerangis punctata","Orchidaceae","Asparagales",2003,"NE","Aerangis punctata",0
"360","Aerangis punctata","Orchidaceae","Asparagales",2004,"NE","Aerangis punctata",0
"361","Aerangis punctata","Orchidaceae","Asparagales",2005,"NE","Aerangis punctata",0
"362","Aerangis punctata","Orchidaceae","Asparagales",2006,"NE","Aerangis punctata",2
"363","Aerangis punctata","Orchidaceae","Asparagales",2007,"NE","Aerangis punctata",0
"364","Aerangis punctata","Orchidaceae","Asparagales",2008,"NE","Aerangis punctata",0
"365","Aerangis punctata","Orchidaceae","Asparagales",2009,"NE","Aerangis punctata",0
"366","Aerangis punctata","Orchidaceae","Asparagales",2010,"NE","Aerangis punctata",0
"367","Aerangis punctata","Orchidaceae","Asparagales",2011,"NE","Aerangis punctata",0
"368","Aerangis punctata","Orchidaceae","Asparagales",2012,"NE","Aerangis punctata",0
"369","Aerangis punctata","Orchidaceae","Asparagales",2013,"NE","Aerangis punctata",0
"370","Aerangis punctata","Orchidaceae","Asparagales",2014,"NE","Aerangis punctata",0
"371","Aerangis punctata","Orchidaceae","Asparagales",2015,"NE","Aerangis punctata",0
"372","Aerangis punctata","Orchidaceae","Asparagales",2016,"NE","Aerangis punctata",0
"373","Aerangis punctata","Orchidaceae","Asparagales",2017,"NE","Aerangis punctata",0
"374","Aerangis punctata","Orchidaceae","Asparagales",2018,"NE","Aerangis punctata",0
"375","Aerangis punctata","Orchidaceae","Asparagales",2019,"NT","Aerangis punctata",0
"376","Aerangis punctata","Orchidaceae","Asparagales",2020,"NT","Aerangis punctata",0
"377","Aerangis stylosa","Orchidaceae","Asparagales",2000,"NE","Aerangis stylosa",16
"378","Aerangis stylosa","Orchidaceae","Asparagales",2001,"NE","Aerangis stylosa",0
"379","Aerangis stylosa","Orchidaceae","Asparagales",2002,"NE","Aerangis stylosa",0
"380","Aerangis stylosa","Orchidaceae","Asparagales",2003,"NE","Aerangis stylosa",13
"381","Aerangis stylosa","Orchidaceae","Asparagales",2004,"NE","Aerangis stylosa",0
"382","Aerangis stylosa","Orchidaceae","Asparagales",2005,"NE","Aerangis stylosa",0
"383","Aerangis stylosa","Orchidaceae","Asparagales",2006,"NE","Aerangis stylosa",2
"384","Aerangis stylosa","Orchidaceae","Asparagales",2007,"NE","Aerangis stylosa",4
"385","Aerangis stylosa","Orchidaceae","Asparagales",2008,"NE","Aerangis stylosa",0
"386","Aerangis stylosa","Orchidaceae","Asparagales",2009,"NE","Aerangis stylosa",0
"387","Aerangis stylosa","Orchidaceae","Asparagales",2010,"NE","Aerangis stylosa",0
"388","Aerangis stylosa","Orchidaceae","Asparagales",2011,"NE","Aerangis stylosa",0
"389","Aerangis stylosa","Orchidaceae","Asparagales",2012,"NE","Aerangis stylosa",0
"390","Aerangis stylosa","Orchidaceae","Asparagales",2013,"NE","Aerangis stylosa",0
"391","Aerangis stylosa","Orchidaceae","Asparagales",2014,"NE","Aerangis stylosa",0
"392","Aerangis stylosa","Orchidaceae","Asparagales",2015,"NE","Aerangis stylosa",5
"393","Aerangis stylosa","Orchidaceae","Asparagales",2016,"NE","Aerangis stylosa",15
"394","Aerangis stylosa","Orchidaceae","Asparagales",2017,"NE","Aerangis stylosa",3
"395","Aerangis stylosa","Orchidaceae","Asparagales",2018,"NE","Aerangis stylosa",0
"396","Aerangis stylosa","Orchidaceae","Asparagales",2019,"NE","Aerangis stylosa",0
"397","Aerangis stylosa","Orchidaceae","Asparagales",2020,"NE","Aerangis stylosa",0
"398","Aeranthes arachnites","Orchidaceae","Asparagales",2000,"NE","Aeranthes arachnites",4
"399","Aeranthes arachnites","Orchidaceae","Asparagales",2001,"NE","Aeranthes arachnites",0
"400","Aeranthes arachnites","Orchidaceae","Asparagales",2002,"NE","Aeranthes arachnites",0
"401","Aeranthes arachnites","Orchidaceae","Asparagales",2003,"NE","Aeranthes arachnites",14
"402","Aeranthes arachnites","Orchidaceae","Asparagales",2004,"NE","Aeranthes arachnites",0
"403","Aeranthes arachnites","Orchidaceae","Asparagales",2005,"NE","Aeranthes arachnites",30
"404","Aeranthes arachnites","Orchidaceae","Asparagales",2006,"NE","Aeranthes arachnites",0
"405","Aeranthes arachnites","Orchidaceae","Asparagales",2007,"NE","Aeranthes arachnites",0
"406","Aeranthes arachnites","Orchidaceae","Asparagales",2008,"NE","Aeranthes arachnites",0
"407","Aeranthes arachnites","Orchidaceae","Asparagales",2009,"NE","Aeranthes arachnites",0
"408","Aeranthes arachnites","Orchidaceae","Asparagales",2010,"NE","Aeranthes arachnites",0
"409","Aeranthes arachnites","Orchidaceae","Asparagales",2011,"NE","Aeranthes arachnites",0
"410","Aeranthes arachnites","Orchidaceae","Asparagales",2012,"NE","Aeranthes arachnites",0
"411","Aeranthes arachnites","Orchidaceae","Asparagales",2013,"NE","Aeranthes arachnites",0
"412","Aeranthes arachnites","Orchidaceae","Asparagales",2014,"NE","Aeranthes arachnites",0
"413","Aeranthes arachnites","Orchidaceae","Asparagales",2015,"NE","Aeranthes arachnites",2
"414","Aeranthes arachnites","Orchidaceae","Asparagales",2016,"NE","Aeranthes arachnites",3
"415","Aeranthes arachnites","Orchidaceae","Asparagales",2017,"NE","Aeranthes arachnites",3
"416","Aeranthes arachnites","Orchidaceae","Asparagales",2018,"NE","Aeranthes arachnites",0
"417","Aeranthes arachnites","Orchidaceae","Asparagales",2019,"NE","Aeranthes arachnites",0
"418","Aeranthes arachnites","Orchidaceae","Asparagales",2020,"NE","Aeranthes arachnites",0
"419","Aeranthes grandiflora","Orchidaceae","Asparagales",2000,"NE","Aeranthes grandiflora",6
"420","Aeranthes grandiflora","Orchidaceae","Asparagales",2001,"NE","Aeranthes grandiflora",0
"421","Aeranthes grandiflora","Orchidaceae","Asparagales",2002,"NE","Aeranthes grandiflora",0
"422","Aeranthes grandiflora","Orchidaceae","Asparagales",2003,"NE","Aeranthes grandiflora",16
"423","Aeranthes grandiflora","Orchidaceae","Asparagales",2004,"NE","Aeranthes grandiflora",0
"424","Aeranthes grandiflora","Orchidaceae","Asparagales",2005,"NE","Aeranthes grandiflora",5
"425","Aeranthes grandiflora","Orchidaceae","Asparagales",2006,"NE","Aeranthes grandiflora",0
"426","Aeranthes grandiflora","Orchidaceae","Asparagales",2007,"NE","Aeranthes grandiflora",5
"427","Aeranthes grandiflora","Orchidaceae","Asparagales",2008,"NE","Aeranthes grandiflora",10
"428","Aeranthes grandiflora","Orchidaceae","Asparagales",2009,"NE","Aeranthes grandiflora",0
"429","Aeranthes grandiflora","Orchidaceae","Asparagales",2010,"NE","Aeranthes grandiflora",0
"430","Aeranthes grandiflora","Orchidaceae","Asparagales",2011,"NE","Aeranthes grandiflora",0
"431","Aeranthes grandiflora","Orchidaceae","Asparagales",2012,"NE","Aeranthes grandiflora",0
"432","Aeranthes grandiflora","Orchidaceae","Asparagales",2013,"NE","Aeranthes grandiflora",10
"433","Aeranthes grandiflora","Orchidaceae","Asparagales",2014,"NE","Aeranthes grandiflora",0
"434","Aeranthes grandiflora","Orchidaceae","Asparagales",2015,"NE","Aeranthes grandiflora",0
"435","Aeranthes grandiflora","Orchidaceae","Asparagales",2016,"NE","Aeranthes grandiflora",3
"436","Aeranthes grandiflora","Orchidaceae","Asparagales",2017,"NE","Aeranthes grandiflora",3
"437","Aeranthes grandiflora","Orchidaceae","Asparagales",2018,"NE","Aeranthes grandiflora",0
"438","Aeranthes grandiflora","Orchidaceae","Asparagales",2019,"NE","Aeranthes grandiflora",0
"439","Aeranthes grandiflora","Orchidaceae","Asparagales",2020,"NE","Aeranthes grandiflora",0
"440","Aeranthes nidus","Orchidaceae","Asparagales",2000,"NE","Aeranthes nidus",7
"441","Aeranthes nidus","Orchidaceae","Asparagales",2001,"NE","Aeranthes nidus",0
"442","Aeranthes nidus","Orchidaceae","Asparagales",2002,"NE","Aeranthes nidus",0
"443","Aeranthes nidus","Orchidaceae","Asparagales",2003,"NE","Aeranthes nidus",7
"444","Aeranthes nidus","Orchidaceae","Asparagales",2004,"NE","Aeranthes nidus",0
"445","Aeranthes nidus","Orchidaceae","Asparagales",2005,"NE","Aeranthes nidus",0
"446","Aeranthes nidus","Orchidaceae","Asparagales",2006,"NE","Aeranthes nidus",0
"447","Aeranthes nidus","Orchidaceae","Asparagales",2007,"NE","Aeranthes nidus",0
"448","Aeranthes nidus","Orchidaceae","Asparagales",2008,"NE","Aeranthes nidus",0
"449","Aeranthes nidus","Orchidaceae","Asparagales",2009,"NE","Aeranthes nidus",0
"450","Aeranthes nidus","Orchidaceae","Asparagales",2010,"NE","Aeranthes nidus",0
"451","Aeranthes nidus","Orchidaceae","Asparagales",2011,"NE","Aeranthes nidus",0
"452","Aeranthes nidus","Orchidaceae","Asparagales",2012,"NE","Aeranthes nidus",0
"453","Aeranthes nidus","Orchidaceae","Asparagales",2013,"NE","Aeranthes nidus",0
"454","Aeranthes nidus","Orchidaceae","Asparagales",2014,"NE","Aeranthes nidus",0
"455","Aeranthes nidus","Orchidaceae","Asparagales",2015,"NE","Aeranthes nidus",14
"456","Aeranthes nidus","Orchidaceae","Asparagales",2016,"NE","Aeranthes nidus",9
"457","Aeranthes nidus","Orchidaceae","Asparagales",2017,"NE","Aeranthes nidus",12
"458","Aeranthes nidus","Orchidaceae","Asparagales",2018,"NE","Aeranthes nidus",0
"459","Aeranthes nidus","Orchidaceae","Asparagales",2019,"NE","Aeranthes nidus",0
"460","Aeranthes nidus","Orchidaceae","Asparagales",2020,"NE","Aeranthes nidus",0
"461","Aeranthes peyrotii","Orchidaceae","Asparagales",2000,"NE","Aeranthes peyrotii",0
"462","Aeranthes peyrotii","Orchidaceae","Asparagales",2001,"NE","Aeranthes peyrotii",0
"463","Aeranthes peyrotii","Orchidaceae","Asparagales",2002,"NE","Aeranthes peyrotii",0
"464","Aeranthes peyrotii","Orchidaceae","Asparagales",2003,"NE","Aeranthes peyrotii",0
"465","Aeranthes peyrotii","Orchidaceae","Asparagales",2004,"NE","Aeranthes peyrotii",0
"466","Aeranthes peyrotii","Orchidaceae","Asparagales",2005,"NE","Aeranthes peyrotii",0
"467","Aeranthes peyrotii","Orchidaceae","Asparagales",2006,"NE","Aeranthes peyrotii",0
"468","Aeranthes peyrotii","Orchidaceae","Asparagales",2007,"NE","Aeranthes peyrotii",0
"469","Aeranthes peyrotii","Orchidaceae","Asparagales",2008,"NE","Aeranthes peyrotii",0
"470","Aeranthes peyrotii","Orchidaceae","Asparagales",2009,"NE","Aeranthes peyrotii",0
"471","Aeranthes peyrotii","Orchidaceae","Asparagales",2010,"NE","Aeranthes peyrotii",0
"472","Aeranthes peyrotii","Orchidaceae","Asparagales",2011,"NE","Aeranthes peyrotii",0
"473","Aeranthes peyrotii","Orchidaceae","Asparagales",2012,"NE","Aeranthes peyrotii",0
"474","Aeranthes peyrotii","Orchidaceae","Asparagales",2013,"NE","Aeranthes peyrotii",0
"475","Aeranthes peyrotii","Orchidaceae","Asparagales",2014,"NE","Aeranthes peyrotii",0
"476","Aeranthes peyrotii","Orchidaceae","Asparagales",2015,"NE","Aeranthes peyrotii",10
"477","Aeranthes peyrotii","Orchidaceae","Asparagales",2016,"NE","Aeranthes peyrotii",3
"478","Aeranthes peyrotii","Orchidaceae","Asparagales",2017,"NE","Aeranthes peyrotii",1
"479","Aeranthes peyrotii","Orchidaceae","Asparagales",2018,"NE","Aeranthes peyrotii",0
"480","Aeranthes peyrotii","Orchidaceae","Asparagales",2019,"NE","Aeranthes peyrotii",0
"481","Aeranthes peyrotii","Orchidaceae","Asparagales",2020,"NE","Aeranthes peyrotii",0
"482","Aeranthes ramosa","Orchidaceae","Asparagales",2000,"NE","Aeranthes ramosa",42
"483","Aeranthes ramosa","Orchidaceae","Asparagales",2001,"NE","Aeranthes ramosa",10
"484","Aeranthes ramosa","Orchidaceae","Asparagales",2002,"NE","Aeranthes ramosa",0
"485","Aeranthes ramosa","Orchidaceae","Asparagales",2003,"NE","Aeranthes ramosa",45
"486","Aeranthes ramosa","Orchidaceae","Asparagales",2004,"NE","Aeranthes ramosa",0
"487","Aeranthes ramosa","Orchidaceae","Asparagales",2005,"NE","Aeranthes ramosa",100
"488","Aeranthes ramosa","Orchidaceae","Asparagales",2006,"NE","Aeranthes ramosa",0
"489","Aeranthes ramosa","Orchidaceae","Asparagales",2007,"NE","Aeranthes ramosa",22
"490","Aeranthes ramosa","Orchidaceae","Asparagales",2008,"NE","Aeranthes ramosa",45
"491","Aeranthes ramosa","Orchidaceae","Asparagales",2009,"NE","Aeranthes ramosa",0
"492","Aeranthes ramosa","Orchidaceae","Asparagales",2010,"NE","Aeranthes ramosa",0
"493","Aeranthes ramosa","Orchidaceae","Asparagales",2011,"NE","Aeranthes ramosa",0
"494","Aeranthes ramosa","Orchidaceae","Asparagales",2012,"NE","Aeranthes ramosa",0
"495","Aeranthes ramosa","Orchidaceae","Asparagales",2013,"NE","Aeranthes ramosa",0
"496","Aeranthes ramosa","Orchidaceae","Asparagales",2014,"NE","Aeranthes ramosa",0
"497","Aeranthes ramosa","Orchidaceae","Asparagales",2015,"NE","Aeranthes ramosa",5
"498","Aeranthes ramosa","Orchidaceae","Asparagales",2016,"NE","Aeranthes ramosa",2
"499","Aeranthes ramosa","Orchidaceae","Asparagales",2017,"NE","Aeranthes ramosa",1
"500","Aeranthes ramosa","Orchidaceae","Asparagales",2018,"NE","Aeranthes ramosa",0
"501","Aeranthes ramosa","Orchidaceae","Asparagales",2019,"NE","Aeranthes ramosa",0
"502","Aeranthes ramosa","Orchidaceae","Asparagales",2020,"NE","Aeranthes ramosa",0
"503","Aerides crassifolia","Orchidaceae","Asparagales",2000,"NE","Aerides crassifolia",0
"504","Aerides crassifolia","Orchidaceae","Asparagales",2001,"NE","Aerides crassifolia",50
"505","Aerides crassifolia","Orchidaceae","Asparagales",2002,"NE","Aerides crassifolia",0
"506","Aerides crassifolia","Orchidaceae","Asparagales",2003,"NE","Aerides crassifolia",34
"507","Aerides crassifolia","Orchidaceae","Asparagales",2004,"NE","Aerides crassifolia",0
"508","Aerides crassifolia","Orchidaceae","Asparagales",2005,"NE","Aerides crassifolia",0
