"","Family","Taxon","Order","Importer","Exporter","Year","n","Clean_code","IUCNName","order_new","CITES order","Number of plants traded","analysis"
"13048","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2018,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13049","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2019,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13050","Orchidaceae","Angraecum ramosum","Orchidales","DE","MG",2020,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13051","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2000,9,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13052","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2001,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13053","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2002,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13054","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2003,9,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13055","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2004,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13056","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2005,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13057","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2006,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13058","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2007,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13059","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2008,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13060","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2009,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13061","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2010,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13062","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2011,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13063","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2012,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13064","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2013,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13065","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2014,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13066","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2015,9,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13067","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2016,11,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13068","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2017,6,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13069","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2018,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13070","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2019,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13071","Orchidaceae","Angraecum ramosum","Orchidales","US","MG",2020,0,"NE","Angraecum ramosum","Asparagales","Orchidales",93417,"Yes"
"13072","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2000,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13073","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2001,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13074","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2002,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13075","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2003,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13076","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2004,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13077","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2005,50,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13078","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2006,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13079","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2007,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13080","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2008,20,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13081","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2009,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13082","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2010,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13083","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2011,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13084","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2012,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13085","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2013,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13086","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2014,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13087","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2015,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13088","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2016,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13089","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2017,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13090","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2018,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13091","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2019,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13092","Orchidaceae","Angraecum rutenbergianum","Orchidales","DE","MG",2020,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13093","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2000,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13094","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2001,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13095","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2002,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13096","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2003,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13097","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2004,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13098","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2005,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13099","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2006,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13100","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2007,2,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13101","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2008,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13102","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2009,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13103","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2010,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13104","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2011,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13105","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2012,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13106","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2013,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13107","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2014,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13108","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2015,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13109","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2016,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13110","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2017,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13111","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2018,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13112","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2019,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13113","Orchidaceae","Angraecum rutenbergianum","Orchidales","TH","MG",2020,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13114","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2000,8,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13115","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2001,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13116","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2002,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13117","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2003,5,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13118","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2004,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13119","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2005,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13120","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2006,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13121","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2007,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13122","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2008,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13123","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2009,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13124","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2010,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13125","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2011,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13126","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2012,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13127","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2013,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13128","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2014,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13129","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2015,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13130","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2016,8,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13131","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2017,8,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13132","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2018,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13133","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2019,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13134","Orchidaceae","Angraecum rutenbergianum","Orchidales","US","MG",2020,0,"NE","Angraecum rutenbergianum","Asparagales","Orchidales",93417,"Yes"
"13135","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2000,4,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13136","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2001,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13137","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2002,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13138","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2003,8,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13139","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2004,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13140","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2005,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13141","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2006,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13142","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2007,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13143","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2008,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13144","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2009,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13145","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2010,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13146","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2011,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13147","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2012,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13148","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2013,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13149","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2014,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13150","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2015,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13151","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2016,12,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13152","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2017,8,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13153","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2018,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13154","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2019,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13155","Orchidaceae","Angraecum scottianum","Orchidales","US","MG",2020,0,"NE","Angraecum scottianum","Asparagales","Orchidales",93417,"Yes"
"13156","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2000,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13157","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2001,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13158","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2002,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13159","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2003,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13160","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2004,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13161","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2005,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13162","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2006,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13163","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2007,4,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13164","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2008,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13165","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2009,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13166","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2010,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13167","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2011,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13168","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2012,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13169","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2013,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13170","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2014,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13171","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2015,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13172","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2016,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13173","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2017,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13174","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2018,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
"13175","Orchidaceae","Angraecum sesquipedale","Orchidales","TH","MG",2019,0,"NE","Angraecum sesquipedale","Asparagales","Orchidales",93417,"Yes"
